ID;Category;Source;URLs;Title;PublicationDate;SoMePlatform;RetroSampleDate;RetroSampleCountry;JointMusicking;OrigCovidSong;OrigCovidLyrics;Movement;HealthInfo;Conflict;Country;LyricsLanguage;Setting;Genre;Emotions;Features;FirstCoder;SecondCoder
178;video;GoogleSheet;https://www.youtube.com/watch?v=Axs65yLGOuw;"Stay at Home Video to the song ""Little Things"" of German Pop Punk Band Hazel The Nut";03-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Germany;english;home, outside;rock;togetherness, happiness, humour;music video, splitscreen;MT;JW
179;video;GoogleSheet;https://www.facebook.com/TheCritterFamily/videos/245813310149470/UzpfSTEwMDAwMTI1NTYwMTM3ODoyOTkyNjU3OTY0MTE5MzYx/;Jesse James played with protective masks during the lockdown - Critter Family;03-04-2020;Facebook;NA;NA;1;0;0;0;0;0;USA;english;home;bluegrass, country;happiness, humour;splitscreen;MT;DS
182;video;GoogleSheet;https://www.facebook.com/mizz.nikole/videos/2973901426003566/UzpfSTEwNTgwNTE3NDQxOTE2ODoxMDU4NzQ5Mzc3NDU1MjU/?__tn__=%2Cd%2CP-R;Red and Black Brass Band walk down their street playing for the neighborhood in St. Louis MO;03-04-2020;Facebook;NA;NA;1;0;0;1;0;0;USA;NA;outside, street;jazz, rock, oldies;happiness, togetherness, humour;NA;MT;NCH
245;video;GoogleSheet;https://www.youtube.com/watch?v=rqzkn-jX-JU;Bolero Juilliard;03-04-2020;YouTube;NA;NA;1;0;0;1;0;0;USA;NA;home;classical, jazz;happiness, being moved;splitscreen, orchestra, dance;MT;JW
709;video;SurveyXact;https://www.youtube.com/watch?v=1h2BqSS5R3U;"Alicia Keys Puts An At-Home Spin On Flo Rida's ""My House""";03-04-2020;YouTube;NA;NA;0;0;1;0;0;0;USA;english;home;pop, soul/R&B;togetherness, happiness, encouragement, gratitude, humour;NA;MT;NCH
727;video;SurveyXact;https://www.youtube.com/watch?v=D3UW218_zPo;A Boléro from New York: NY Philharmonic Musicians Send Musical Tribute to Healthcare Workers;03-04-2020;YouTube;NA;NA;1;0;0;0;0;0;USA;NA;home;world, classical;happiness, curious, gratitude;splitscreen, thank-you song, frontline;MT;JV
730;video;SurveyXact;https://www.youtube.com/watch?v=Sh1L-8T5hu0;The Lahti Symphony Orchestra: Sibelius: Finlandia op 26;03-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Finland;NA;home;classical;grief/sadness, anger, togetherness, hope, being moved;splitscreen, patriotism, virtual ensemble;MT;NCH
743;video;SurveyXact;https://www.youtube.com/watch?v=BzVo1ctS-Vo;Danny boy;03-04-2020;YouTube;NA;NA;0;0;0;0;0;0;USA;NA;home;folk, oldies;happiness, peace, loneliness;splitscreen;MT;NCH
751;video;SurveyXact;https://www.youtube.com/watch?v=-otuNQ0EIvI;"""Virus Corona"" by Rhoma Irama, King of Indonesian Dangdut";03-04-2020;YouTube;NA;NA;0;1;1;0;0;0;Indonesia;indonesian;outside;world, pop;grief/sadness;religious, music video;MT;JB
181;video;GoogleSheet;https://www.youtube.com/watch?v=SZZ24t3U7QA;New Orleans: trombone neighbors play on their porches while social distancing;04-04-2020;YouTube;NA;NA;1;0;0;0;0;0;USA;NA;balcony;jazz;togetherness, happiness;NA;MT;JV
738;video;SurveyXact;https://www.youtube.com/watch?v=jZlLiK5dEdw;Columbian police dance with residents amid lockdown;04-04-2020;YouTube;NA;NA;1;0;0;1;0;0;Colombia;spanish;outside, balcony;dance/electronica;togetherness, happiness;news report;MT;DS
1057;video;Retrospective;https://www.youtube.com/watch?v=JRb_l-Q5sko;Coronavirus Quarantine Blues Song;04-04-2020;YouTube;04-04-2020;USA;1;1;1;0;1;0;USA;NA;home;blues, folk;humour, togetherness, melancholy;NA;MT;JB
1058;video;Retrospective;https://www.youtube.com/watch?v=SJM-u6IABGQ;All Day Long (The Coronavirus Song);04-04-2020;YouTube;04-04-2020;USA;1;1;1;1;0;0;USA;english;home;pop;togetherness, happiness, boredom, humour;splitscreen;MT;JB
1059;video;Retrospective;https://www.youtube.com/watch?v=tM8NbQPbs58;Parai artists in Tamil Nadu performing under Covid-19 lockdown;04-04-2020;YouTube;04-04-2020;Denmark;1;1;1;0;1;1;India;tamil;home;world;anger, frustration, resilience;educational;MT;JB
321;video;GoogleSheet;https://www.youtube.com/watch?v=oilZ1hNZPRM;Hamilton cast in Some Good News;05-04-2020;YouTube;NA;NA;1;0;0;0;0;0;USA;english;home;musical, soundtrack/theme song;happiness, being moved, togetherness, drama;news report, splitscreen, song starts at 11:15;NCH;JW
707;video;SurveyXact;https://www.facebook.com/drpigekoret/videos/218410302595699/UzpfSTYzOTcwNTAxNToxMDE1ODUzOTYxMDY0NTAxNg/;"Danish National Radio's Girls' Choir sings ""Fald min engel"" by Steffen Brandt";05-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Denmark;danish;home;pop, ballad;togetherness, happiness;splitscreen, choir;MT;NCH
737;video;SurveyXact;https://www.youtube.com/watch?v=NsnVwevfmGY;Dancers unite in coronavirus flashmob;05-04-2020;YouTube;NA;NA;1;0;0;1;0;0;UK, International;english;outside, home;dance/electronica, pop;tenderness, togetherness, happiness;dance, splitscreen, educational, choreography, instructional;MT;JV, JB
905;video;SurveyXact;https://www.youtube.com/watch?v=A5Wh5mQYoNQ, https://soundcloud.com/yhlqmdlg/en-casita-ft-gabriela;Bad Bunny - En Casa Ft Gabriela;05-04-2020;YouTube, Soundcloud;NA;NA;1;1;1;1;0;0;Puerto Rico;spanish;home, outside, venue;dance/electronica, rap/hip-hop;togetherness, humour, happiness, loneliness, reflective, fun;music video;NCH;JB, DS
1060;video;Retrospective;https://www.youtube.com/watch?v=M4jR_9-YPK8;How Do You Solve A Problem Like Corona?;05-04-2020;YouTube;05-04-2020;USA;1;0;1;0;1;1;USA;english;home;soundtrack/theme song, musical;humour;splitscreen;NCH;MT
183;video;GoogleSheet;https://www.facebook.com/ENSMB/videos/161080598445579/;Emperor Norton's Stationary Marching band social distance music video;06-04-2020;Facebook;NA;NA;1;1;0;1;0;0;USA;NA;home, outside;funk, jazz, ska;togetherness, happiness;splitscreen;MT;JW
216;video;GoogleSheet;https://www.facebook.com/israel.philharmonic/videos/2709305146052088/;Passover songs by the Israel Philharmonic Orchestra,<U+200F> arranged by Micha Davis;06-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Israel;NA;home;classical, folk;happiness, nostalgia;splitscreen;MT;JV
230;video;GoogleSheet;https://www.youtube.com/watch?v=HY9G3kp5ux0;Playing Music in Corona Times - Hatikva;06-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Israel;NA;home;classical;togetherness, hope, grief/sadness, being moved, melancholy;splitscreen, patriotism;DS;JV
716;video;SurveyXact;https://www.youtube.com/watch?v=RIYOEkZX9sM;Deze week, de week van 7 april 2020, zou het Noord Nederlands Orkest de Matthäus Passion uitvoeren met de sopraan Johannette Zomer. Helaas kon dat niet doorgaan vanwege de COVID-19 maatregelen in Nederland. In plaats daarvan hebben wij deze video gemaakt, met anderhalve meter afstand.;06-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Netherlands;NA;outside;classical;grief/sadness, happiness, longing;NA;MT;JB
728;video;SurveyXact;https://www.youtube.com/watch?v=E8T7Y-E6E_w;"From Our Homes to Yours: Milwaukee Symphony (Virtual) Orchestra performs Elgar's ""Nimrod""";06-04-2020;YouTube;NA;NA;1;0;0;0;0;0;USA;NA;home;world, classical;longing, being moved, tenderness, nostalgia;splitscreen;MT;JV
220;video;GoogleSheet;https://www.facebook.com/HuffPostCanada/videos/2286044561699119/UzpfSTUzMDg0NDczOToxMDE1ODQzNzE0MDI5OTc0MA/?notif_id=1587675486163714;Bhangra dancer and bagpiper join forces;07-04-2020;Facebook;NA;NA;1;0;0;1;0;0;Canada;NA;outside;folk;happiness, togetherness;dance;MT;JB
260;video;GoogleSheet;https://www.youtube.com/watch?v=cdEOY5MswX4;Dancing through corona lockdown: ballet at home part 2;07-04-2020;YouTube;NA;NA;0;0;0;1;0;0;USA, Germany;NA;home;world, classical;humour, happiness;educational, dance;MT;JV
1061;video;Retrospective;https://www.youtube.com/watch?v=MooiPlJsloY;Coronavirus Song | Corona Song | Coronavirus Songs | Corona Funny Song | Corona Go Song | Puzzilla;07-04-2020;YouTube;07-04-2020;USA;0;0;1;1;1;1;India;hindi;animation, venue;world, pop, singer-songwriter;humour, grief/sadness, fear;animation, satire, political;DS;NCH
1062;video;Retrospective;https://www.youtube.com/watch?v=44a4CUajKhE;The COVID-19 Country Blues;07-04-2020;YouTube;07-04-2020;USA;1;1;1;1;1;0;Canada;english;office, workplace;country;humour, happiness;lyric video;DS;NCH
1063;video;Retrospective;https://www.youtube.com/watch?v=D9mATzp1HeA;Coronavirus Song 9 “Anyway, Here’s A Wonderwall Parody” Oasis Liam Noel Gallagher Covid19 Quarantine;07-04-2020;YouTube;07-04-2020;Italy;0;0;1;0;0;0;USA;english;home;pop, rock;boredom, humour;NA;DS;NCH
113;video;GoogleSheet;https://www.youtube.com/watch?v=S9gwzFwYvY8;The Mary Wallopers - Home Boys Home;08-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Ireland;english;outside, boat;folk, traditional irish;togetherness, happiness;promotional, music video;MT;JW
718;video;SurveyXact;https://www.youtube.com/watch?v=6nZQRt4BXr8;Briggs & Minchin: HouseFyre (critique of the Australian PM's response to covid-19);08-04-2020;YouTube;NA;NA;1;1;1;0;0;0;Australia;english;home, outside;rap/hip-hop, pop;humour;music video;MT;JW
753;video;SurveyXact;https://www.facebook.com/vocallinedk/videos/674868780009848/UzpfSTc3MzM2OTI3MzoxMDE1ODYzODAwNDE3NDI3NA/, https://www.youtube.com/watch?v=uP0WL1HlyY4;"Virtual World Choir singing ""Viva la Vida"", initiated by Vocal Line conducted by Jens Johansen";08-04-2020;Facebook, Youtube;NA;NA;1;0;0;0;0;0;Denmark, International;english;home, outside;pop, rock;togetherness, being moved;choir, splitscreen;MT;NCH
780;video;SurveyXact;https://www.youtube.com/watch?v=uSCCiMWW9Y4;Global Accordion Project Orchestra - Peace 2020;08-04-2020;YouTube;NA;NA;1;0;0;0;0;0;UK, International;NA;home;world, classical;fear, longing, grief/sadness, being moved;splitscreen;MT;JV
1085;video;Retrospective;https://www.youtube.com/watch?v=cxfXEbjw3vY;GO CORONA GO | THE QUARANTINE SONG | STAY HOME STAY SAFE | CORONAO | R2BROS | 88GB Studios ;08-04-2020;YouTube;08-04-2020;UK;1;1;1;1;1;0;India;tamil;outside, various;reggae, pop;fear, chill, humour, togetherness;animation, memes;JB;JW
188;video;GoogleSheet;https://www.youtube.com/watch?v=a-t-McubS0c;Inside Club Quarantine: The Future Of Nightlife from Vice;09-04-2020;YouTube;NA;NA;1;0;0;1;0;0;Canada, International;NA;home, zoom;dance/electronica;togetherness, happiness, humour, queer;splitscreen, news report, zoom;MT;DS
240;video;GoogleSheet;https://www.youtube.com/watch?v=NeLdjvH57z4;"Neil Young ""Shut It Down 2020""";09-04-2020;YouTube;NA;NA;1;0;1;0;0;0;USA, Canada;english;home, outside, studio;rock;togetherness, anger, hope;music video;MT;DS
719;video;SurveyXact;https://www.youtube.com/watch?v=DO0kAtg9dRw;Couch Choir sings Heroes;09-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Australia, International;english;home;rock, oldies, pop;togetherness, being moved, hope;splitscreen, choir;MT;NCH
724;video;SurveyXact;https://www.youtube.com/watch?v=nt8FhIVmR8M;Opera North - 2020: An Isolation Odyssey | 40 musicians play epic intro from Kubrick classic during UK lockdown;09-04-2020;YouTube;NA;NA;1;0;0;0;0;0;UK;NA;home, church;classical, soundtrack/theme song;proudness, togetherness, being moved;splitscreen, orchestra;MT;JW
732;video;SurveyXact;https://www.youtube.com/watch?v=-VX7L1WK3fg;#OurHouseToYourHouse Hallelujah Chorus from Handel's Messiah – Orchestra and Chorus of the Royal Opera House - Royal Opera House;09-04-2020;YouTube;NA;NA;1;0;0;0;0;0;UK;english;home, outside;classical;gratitude, happiness, religiosity;splitscreen, choir, virtual ensemble;MT;NCH
740;video;SurveyXact;https://www.facebook.com/TheLionKingUSA/videos/527104377998342/UzpfSTEzMjIzMTAxNDE6MTAyMTgxODM4NjI0OTEwMDE/;Disney Broadway performs emotional rendition of “Go the Distance.”;09-04-2020;Facebook;NA;NA;1;0;0;0;0;0;USA;english;home;soundtrack/theme song, pop, musical;togetherness, happiness, hope, being moved;splitscreen, news report;MT;NCH
185;video;GoogleSheet;https://www.facebook.com/BandaHeredia/videos/2904264056323736/;Banda de Conciertos de Heredia;10-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Costa Rica;NA;home;classical;grief/sadness, longing, togetherness;splitscreen;MT;DS
338;video;GoogleSheet;https://www.youtube.com/watch?v=rKyLspnPvts;Keren Peles and 24 female musicians sings together;10-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Israel;hebrew;home;pop, world;togetherness, being moved;splitscreen;JV, MT;JW
721;video;SurveyXact;https://www.facebook.com/CoroLiricoCittadiBitonto/videos/266923620989568/UzpfSTE3Njg5MzA2MjE6MTAyMDcxOTg1NTQ2NDAwNTc/;Joint choir projects by Coro Lirico Città di Bitonto;10-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Italy;italian;home;classical, opera;grief/sadness, togetherness, being moved;choir, splitscreen;MT;DS
733;video;SurveyXact;https://www.youtube.com/watch?v=_PQYVbd1Gwg;ROYAL CHORAL SOCIETY: Hallelujah Chorus in Isolation #Messiah2020 #RoyalAlbertHome - Royal Choral Society;10-04-2020;YouTube;NA;NA;1;0;0;0;0;0;UK;english;home;classical, religious;gratitude, happiness, togetherness, being moved, joy;splitscreen;MT;DS
754;video;SurveyXact;https://www.facebook.com/YoYoMa/videos/526504471384240/UzpfSTEwMDAwMDc1MjkyMjIxNzozMDAxODM0MTg2NTE4MzE2/;Yo-Yo Ma: #SongsOfComfort - Bach: Sarabande from Cello Suite No. 2 in D Minor;10-04-2020;Facebook;NA;NA;0;0;0;0;0;0;USA;NA;home;classical;grief/sadness, longing, tenderness, being moved, bittersweet;NA;MT;JW
723;video;SurveyXact;https://www.youtube.com/watch?v=Y5XbC1oEe2s;"Orchestre National de Lyon: ""#AONLyonAtHome <U+0E4F> L'ONLyon vous réveille en musique pendant le confinement #Grieg #CultureChezNous""";11-04-2020;YouTube;NA;NA;1;0;0;0;0;0;France;NA;home;world, classical;humour, happiness, being moved;splitscreen;MT;JV
725;video;SurveyXact;https://www.youtube.com/watch?v=-Q4k6PiXBNA;Buona Pasqua dalla Filarmonica della Scala - Pachelbel Canon;11-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Italy;NA;home;world, classical;happiness, togetherness, hope, nostalgia;splitscreen;MT;JV
1064;video;Retrospective;https://www.youtube.com/watch?v=hpGQac33PA4;Fight Corona Virus song |Nursery Rhymes for Children and Kids |Stay at home with my;11-04-2020;YouTube;11-04-2020;Denmark;1;1;1;1;1;0;USA;english;outside;children's music, pop;happiness, togetherness;music video, handwashing, instructional, for kids;JW;DS
1065;video;Retrospective;https://www.youtube.com/watch?v=m3M_fdFH1Mw;(Let's) Beat It! | Covid -19 Parody | Family Friendly;11-04-2020;YouTube;11-04-2020;UK;1;0;1;1;0;0;New Zealand;english;home, studio, outside;rock, oldies, pop;humour, happiness, togetherness;music video, for kids, splitscreen;JW;DS
1066;video;Retrospective;https://www.youtube.com/watch?v=tK5ZxsuechU;EPR- KAUN VIRUS (PROD. BY GJ STORM)| 2020 | ADIACOT | CORONA SONG | COVID 19 SONG;11-04-2020;YouTube;11-04-2020;USA;1;1;1;1;0;1;India;hindi;outside;dance/electronica, rap/hip-hop, pop;fear, anger;animation, music video;JW;DS
734;video;SurveyXact;https://www.facebook.com/QueenMachine/videos/646650082569513/UzpfSTE0MzA3NDg1ODE6MTAyMjI2MDY0ODYwNTc0NDA/;Queen Machine - LIVING ON MY CO-OWN-A;12-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Denmark;english;home;rock, pop;happiness, loneliness;splitscreen;MT;JV, JB
746;video;SurveyXact;https://www.facebook.com/MarimbaRemixes/videos/513787872649614/;Funny dancing video with some clever yet simple editing tricks;12-04-2020;Facebook;NA;NA;0;0;0;1;0;0;NA;english;home;rock, pop, dance/electronica;humour, happiness;dance;MT;JV, JB
1067;video;Retrospective;https://www.youtube.com/watch?v=7j3F3SV699M;Coronavirus Song | Coronavirus is Falling Down | Nursery Rhymes Song;12-04-2020;YouTube;12-04-2020;Australia;0;0;1;0;0;0;Poland;english;animation, space;children's music, nursery rhyme, pop;togetherness, happiness;animation, for kids;JV;MT
1068;video;Retrospective;https://www.youtube.com/watch?v=HEzBMcCTdf4;"""Coronavirus, Coronavirus!"" | Sing Along With Tony | Kids' Songs and Nursery Rhymes";12-04-2020;YouTube;12-04-2020;USA;1;0;1;1;1;0;New Zealand;english;animation, home;children's music;happiness;chromakeying, educational, for kids;JV;MT
1090;video;Retrospective;https://www.youtube.com/watch?v=zWbR13w3gLA;Let's Fight #Covid19? with Music - WE ARE UNITY;12-04-2020;YouTube;12-04-2020;USA;1;1;1;0;0;0;Myanmar, Brunei, Malaysia, Vietnam, Indonesia, The Philippines, Thailand, Laos, Singapore, Cambodia;english;home, outside;pop;togetherness, happiness, being moved, hope, longing;lyric video, splitscreen;NCH;JB
215;video;GoogleSheet;https://www.facebook.com/rivka.arki.amar/videos/10157394153749773/;Canon / Pachelbel for 6 celtic harps by Rivka Arki Amar in Harp;13-04-2020;Facebook;NA;NA;0;0;0;0;0;0;Israel;NA;home;classical;happiness;splitscreen;MT;JW
748;video;SurveyXact;https://www.youtube.com/watch?v=ZaH4WZOYKFw;German corona song;13-04-2020;YouTube;NA;NA;0;0;1;0;1;1;Germany;german;home,  bathroom, bathtub;children's music, oldies, folk;humour, happiness, being moved;NA;MT;JV
767;video;SurveyXact;https://www.instagram.com/p/B9q8CEyoEGG/?utm_source=ig_embed;Nigerian singer-songwriter Asa (real name Bukola Elemide) shared a fun video on her Instagram page, singing and encouraging people to sneeze into their elbows and wash their hands.;13-04-2020;Instagram;NA;NA;0;1;1;1;1;0;France;english;venue, backstage;rap/hip-hop, world;humour;NA;MT;JV
782;video;SurveyXact;https://www.youtube.com/watch?v=9QPt-P-GJ2U;Sydney Ocnservatorium students sing Dies Irae from Requiem in D minor, K626 (W. A. Mozart) - should have sung this in concert during COVID-19 crisis;13-04-2020;YouTube;NA;NA;1;0;0;0;0;0;Australia;latin;home;world, classical;despair, grief/sadness, fear;splitscreen;MT;JV
1069;video;Retrospective;https://www.youtube.com/watch?v=_ODMHf6_sn0;Family sings song with grandma to get through coronavirus isolation separation;13-04-2020;YouTube;13-04-2020;USA;1;1;1;0;0;0;Australia;english;home;folk;togetherness, being moved;splitscreen;JB;JW
189;video;GoogleSheet;https://www.youtube.com/watch?v=KCNglKoG9-g;Hamza Said Chraibi ft Karam Lefheiel - Stay Home (Covid19);14-04-2020;YouTube;NA;NA;1;1;0;0;0;0;Italy, Morocco;NA;home, outside;world, folk;togetherness, happiness;splitscreen;MT;DS
199;video;GoogleSheet;https://www.youtube.com/watch?v=EcLu2etbx6w;Dax - Coronavirus (State of emergency);14-04-2020;YouTube;NA;NA;0;1;1;0;1;1;USA, Canada;english;warehouse, workplace, industrial hall;rap/hip-hop;anger, frustration;music video;MT;NCH
214;video;GoogleSheet;https://www.facebook.com/rivka.arki.amar/videos/10157396946344773/;Somewhere over the rainbow by Rivka Arki Amar in Harp;14-04-2020;Facebook;NA;NA;0;0;0;0;0;0;Israel;NA;home;soundtrack/theme song, oldies;happiness, longing, togetherness, being moved;splitscreen;MT;JW
257;video;GoogleSheet;https://www.youtube.com/watch?v=BclyFzZtE4k;Ballerina dances the empty streets of Amsterdam;14-04-2020;YouTube;NA;NA;1;0;0;1;0;0;Netherlands;NA;outside, venue;world, classical;grief/sadness, togetherness, loneliness;dance;MT;JV
1070;video;Retrospective;https://www.youtube.com/watch?v=guyXguDC5Yc;COVID 19 BLUES (Corona Virus Song) - Lighthouse Audio;14-04-2020;YouTube;14-04-2020;Denmark;0;1;1;0;0;0;New Zealand;english;home;blues;togetherness, loneliness, humour;NA;MT;JB
248;video;GoogleSheet;https://www.youtube.com/watch?v=jH6wxVujq0w;Walter Martin - Quarantine Boogie (Loco) [Official Video];15-04-2020;YouTube;NA;NA;0;1;1;0;0;0;USA;english;home;blues, country, folk, jazz;humour, happiness;music video;MT;JV
1071;video;Retrospective;https://www.youtube.com/watch?v=fWogzGdYRlQ;8-year-old Boy from Suffolk Writes Song About COVID-19 Social Distancing and Isolation;15-04-2020;YouTube;15-04-2020;USA;0;1;1;0;0;0;USA;english;outside;pop;sadness, loneliness, frustration, hope, togetherness;NA;NCH;MT
1072;video;Retrospective;https://www.youtube.com/watch?v=rvOLmG1Gdy4;Singer's Covid-19 song helping raise funds for NHS workers;15-04-2020;YouTube;15-04-2020;USA;0;0;1;0;1;0;Scotland;english;home;rock;gratitude;NA;NCH;MT
1073;video;Retrospective;https://www.youtube.com/watch?v=C-7gZYT7MKg;Dorothy's Song - Covid-19 version;15-04-2020;YouTube;15-04-2020;USA;0;0;1;0;0;0;USA;english;outside;soundtrack/theme song, musical;loneliness, humour, longing;NA;NCH;MT
1074;video;Retrospective;https://www.youtube.com/watch?v=sYon5suGv2c;Team Covid-19 - Theme Song;15-04-2020;YouTube;15-04-2020;USA;1;0;1;0;1;0;Federation of Saint Christopher and Nevis;english;home;calypso, world;gratitude, resilience, hope, togetherness;NA;NCH;MT
198;video;GoogleSheet;https://www.youtube.com/watch?v=dnZBOwMHte4;Megachurch pastor Tries to Blow Away Coronavirus but I make it music;16-04-2020;YouTube;NA;NA;0;1;1;0;0;0;USA;english;church, studio;jazz;humour, anger;parody;MT;JV
696;video;SurveyXact;https://www.youtube.com/watch?v=xipcly_pdg4;Old Town Road || Coronavirus Parody;16-04-2020;YouTube;NA;NA;0;0;1;0;1;0;Indonesia, USA;english;home;rock, funk, pop, country;humour, happiness;chromakeying;MT;JW
735;video;SurveyXact;https://www.facebook.com/clemensknejterne/videos/2583357725212545/UzpfSTEwNDk2MDkzMjkzNjY3MDoyNDYxNjk2OTU3MjYzMDQ0/;80th birthday song for Danish Queen Margrethe on 16th April 2020 - Clemens Knejterne;16-04-2020;Facebook;NA;NA;1;0;1;0;0;0;Denmark;danish;home;classical;humour, togetherness, happiness;splitscreen;MT;JV, JB
749;video;SurveyXact;https://www.facebook.com/andyvaic/videos/230390474979404/;Quarantine song by Andy Vaic;16-04-2020;Facebook;NA;NA;1;1;1;0;0;0;Lithuania;english;home;rock, pop;humour, happiness, togetherness;splitscreen, lyric video;MT;JW
756;video;SurveyXact;https://www.youtube.com/watch?v=8kNrgOIwSnw;Klezmer Concert on the Porch: Eléonore Weill, Jake Shulman-Ment, Yoshie Fruchter;16-04-2020;YouTube;NA;NA;1;0;0;0;0;0;USA;occitane;balcony, porch;classical, folk;togetherness, happiness;NA;MT;JB
193;video;GoogleSheet;https://www.youtube.com/watch?v=0VDUrLq7GDs;The Ambling Band Funky Lockdown;17-04-2020;YouTube;NA;NA;1;0;0;1;0;0;USA, Australia;NA;home;funk, disco, oldies;happiness, humour, togetherness;splitscreen, marching band;MT;JW
213;video;GoogleSheet;https://www.facebook.com/rivka.arki.amar/videos/10157407394359773/;Song from a Secret Garden by Rivka Arki Amar in Harp;17-04-2020;Facebook;NA;NA;0;0;0;0;0;0;Israel;NA;home;classical, soundtrack/theme song;grief/sadness, longing, togetherness, being moved, tenderness, nostalgia;splitscreen;MT;JV
739;video;SurveyXact;https://www.youtube.com/watch?v=94WQPO_cZ2c;Det Kongelige Kapels Fanfare - The Fanfare of The Royal Danish Orchestra by Frederik Magle - composed for HM Queen Margrethe of Denmark's 80th birthday, but recorded like this because the festive concert was coronna-cancelled;17-04-2020;YouTube;NA;NA;1;1;0;0;0;0;Denmark;NA;home;world, classical;happiness, hope, togetherness;splitscreen;MT;JV, JB
1075;video;Retrospective;https://www.youtube.com/watch?v=0ggg_iCrE6I;James Blunt - The Greatest [Official Video];17-04-2020;YouTube;17-04-2020;UK;0;1;1;0;0;0;UK;english;hospital, outside, healthcare;pop, rock;gratitude, sadness, being moved, togetherness, power, resilience;NA;DS;NCH
1076;video;Retrospective;https://www.youtube.com/watch?v=ls0sFCbPbvA;High School Musical Cast Performs 'We're All In This Together' - The Disney Family Singalong;17-04-2020;YouTube;17-04-2020;Australia;1;0;0;1;0;0;USA;english;home, outside;pop;togetherness, happiness, being moved;splitscreen, dance;DS;NCH
202;video;GoogleSheet;https://www.facebook.com/marcrebillet/videos/593223701281295/;Essential Workers Anthem;18-04-2020;Facebook;NA;NA;0;1;1;1;0;0;USA;english;home;dance/electronica, funk;happiness, gratitude;looping;MT;DS
254;video;GoogleSheet;https://www.youtube.com/watch?v=SYJCYr1I-Sk;"Celine Dion, Andrea Bocelli, Lady Gaga, Lang Lang, John Legend Perform ""The Prayer"" | OW:TAH";18-04-2020;YouTube;NA;NA;1;0;0;0;0;0;USA;english;home;pop, ballad, classical;togetherness;news report, splitscreen;MT;JB
744;video;SurveyXact;https://www.facebook.com/678262002/posts/10156698332017003/;"""ROBUKI WAVE in the time of Covid-19"" is still going strong with all these wonderful shakuhachi players around the world uniting! <U+2764><U+FE0F> Let's continue for a good while still! Here is a video of many of us who participated in the ROBUKI WAVE! It has been a very big job to put all these small videos of various quality together! Thank you to the WSF22 Team for offering to do this, and what a great job they did! ROBUKI WAVE is going on STRONG!";18-04-2020;Facebook;NA;NA;1;1;0;0;0;0;International, France, Denmark, UK;NA;home;world, alternative, folk;togetherness, grief/sadness;splitscreen;MT;JB
747;video;SurveyXact;https://www.facebook.com/bigbandet/videos/240481590478901/UzpfSTcxMTE3Mzk3NjoxMDE1NzE3MzAxNTU5Mzk3Nw/;Michael Bladt from Aarhus Jazz Orchestra playing Squib Cakes by Tower of Power;18-04-2020;Facebook;NA;NA;0;0;0;0;0;0;Denmark;NA;home;funk, jazz;happiness;splitscreen;MT;JV
1077;video;Retrospective;https://www.youtube.com/watch?v=LYHKIkjDYfg;COVID-19 Song (Irish Edition) VERY FUNNY!;18-04-2020;YouTube;18-04-2020;USA;0;0;1;0;0;0;Ireland;english;home;celtic, world, folk;humour, loneliness;NA;JW;DS
192;video;GoogleSheet;https://www.youtube.com/watch?v=5mptAN9ssrs;One Foot Artist Collab version (Shiny Shiny Black);19-04-2020;YouTube;NA;NA;1;1;0;0;0;0;USA;english;home, garage;rock, pop;togetherness, happiness, being moved;splitscreen;MT;JW
253;video;GoogleSheet;https://www.youtube.com/watch?v=gp0fiMGJtBY;Coronavirus: Music stars perform live-streamed concert to celebrate health workers;19-04-2020;YouTube;NA;NA;1;0;0;0;0;0;USA, UK;english;home;jazz, rock, pop, soul/R&B;togetherness, gratitude, grief/sadness;news report, compilation;MT;DS
330;video;GoogleSheet;https://www.youtube.com/watch?v=1GouPL2hNSg;Ukeleke orchestra of Great Britain;19-04-2020;Youtube;NA;NA;1;0;0;1;0;0;UK;NA;outside, home;folk;humour, togetherness, happiness, joy;live comments, splitscreen;JB;JW
752;video;SurveyXact;https://www.facebook.com/takeawayopera/videos/254990872294691/UzpfSTY1NDYzNTQwMDoxMDE2MzIzODM3MTI0MDQwMQ/;"""Quando vidi la Rosina"" with Danish ensemble Serenadeservice";19-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Denmark;italian;home;classical, opera;grief/sadness, longing;splitscreen;MT;DS
760;video;SurveyXact;https://www.facebook.com/hetnoordnederlandsorkest/videos/235471187814151/;Spring Carol – Yu Li & Liesbeth Wildeveld (Noord Nederlands Orkest);19-04-2020;Facebook;NA;NA;1;0;0;0;0;0;Netherlands;NA;home, living room;classical;happiness, chucklesome;NA;MT;JB
